ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Dt_year,Dt_month,Dt_day,Children,IsParent,MntTotal,Age,NumPurchaseTotal,log_Age,log_Recency,log_Income,log_Children,log_MntTotal,log_MntWines,log_MntFruits,log_MntMeatProducts,log_MntFishProducts,log_MntSweetProducts,log_MntGoldProds,log_NumPurchaseTotal
8910,1955,Graduation,In a relationship,42586.0,1,1,2012-10-29,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,3,11,1,2012,10,29,2,1,252,59,16,4.0943445622221,2.0794415416798357,10.659304321366108,1.0986122886681098,5.53338948872752,5.272999558563747,1.0986122886681098,4.04305126783455,0.0,0.0,0.0,2.833213344056216
7433,1985,Graduation,Single,29760.0,1,0,2012-08-29,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,3,11,0,2012,8,29,1,1,165,29,12,3.4011973816621555,4.477336814478207,10.300954090533025,0.6931471805599453,5.111987788356544,4.174387269895637,1.6094379124341003,4.23410650459726,2.0794415416798357,1.791759469228055,2.8903717578961645,2.5649493574615367
164,1977,PhD,In a relationship,28973.0,0,0,2012-10-13,59,206,0,46,3,2,12,2,5,1,5,8,0,0,0,0,0,0,3,11,0,2012,10,13,0,0,269,37,13,3.6375861597263857,4.0943445622221,10.274154155101597,0.0,5.598421958998375,5.332718793265369,0.0,3.8501476017100584,1.3862943611198906,1.0986122886681098,2.5649493574615367,2.6390573296152584
10477,1973,PhD,In a relationship,39435.0,1,0,2013-08-06,16,71,0,18,0,0,13,1,3,1,2,7,0,0,0,0,0,0,3,11,0,2013,8,6,1,1,102,41,7,3.7376696182833684,2.833213344056216,10.582434383694933,0.6931471805599453,4.634728988229636,4.276666119016055,0.0,2.9444389791664403,0.0,0.0,2.6390573296152584,2.0794415416798357
2681,1984,2n Cycle,In a relationship,65370.0,0,0,2013-08-01,1,71,22,112,138,89,29,1,2,3,13,1,0,0,0,0,0,0,3,11,0,2013,8,1,0,0,461,30,19,3.4339872044851463,0.6931471805599453,11.087834014026866,0.0,6.135564891081739,4.276666119016055,3.1354942159291497,4.727387818712341,4.9344739331306915,4.499809670330265,3.4011973816621555,2.995732273553991
5150,1979,Basic,Single,20194.0,1,0,2012-12-17,64,0,4,7,11,10,15,2,2,0,3,6,0,0,0,0,0,0,3,11,0,2012,12,17,1,1,47,35,7,3.58351893845611,4.174387269895637,9.913190327997514,0.6931471805599453,3.871201010907891,0.0,1.6094379124341003,2.0794415416798357,2.4849066497880004,2.3978952727983707,2.772588722239781,2.0794415416798357
5283,1976,PhD,Single,42473.0,1,1,2014-02-17,72,93,1,21,0,4,25,3,2,1,4,5,0,0,0,0,0,0,3,11,0,2014,2,17,2,1,144,38,10,3.6635616461296463,4.290459441148391,10.656647403002244,1.0986122886681098,4.976733742420574,4.543294782270004,0.6931471805599453,3.091042453358316,0.0,1.6094379124341003,3.258096538021482,2.3978952727983707
9645,1968,Graduation,In a relationship,64590.0,0,0,2012-10-14,98,920,138,168,36,46,30,1,9,4,10,6,0,0,0,0,0,0,3,11,0,2012,10,14,0,0,1338,46,24,3.8501476017100584,4.59511985013459,11.075830361179467,0.0,7.199678345691172,6.825460036255307,4.9344739331306915,5.1298987149230735,3.6109179126442243,3.8501476017100584,3.4339872044851463,3.2188758248682006
10678,1959,Graduation,In a relationship,71232.0,0,1,2013-11-28,91,653,17,170,34,26,17,2,11,2,10,7,0,0,0,0,0,0,3,11,0,2013,11,28,1,1,917,55,25,4.02535169073515,4.5217885770490405,11.173711473170998,0.6931471805599453,6.822197390620491,6.483107351457199,2.8903717578961645,5.14166355650266,3.5553480614894135,3.295836866004329,2.8903717578961645,3.258096538021482
7261,1971,Graduation,In a relationship,34600.0,1,1,2013-01-01,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,3,11,1,2013,1,1,2,1,318,43,17,3.784189633918261,2.1972245773362196,10.451637862362272,1.0986122886681098,5.765191102784844,5.298317366548036,3.5263605246161616,4.110873864173311,2.1972245773362196,1.3862943611198906,2.772588722239781,2.8903717578961645
9648,1967,Graduation,Single,46904.0,1,1,2012-11-03,20,153,4,56,0,9,31,4,5,1,4,8,0,0,0,0,0,0,3,11,0,2012,11,3,2,1,253,47,14,3.871201010907891,3.044522437723423,10.755879558560052,1.0986122886681098,5.537334267018537,5.0369526024136295,1.6094379124341003,4.04305126783455,0.0,2.302585092994046,3.4657359027997265,2.70805020110221
2870,1973,Graduation,In a relationship,49094.0,0,1,2012-09-21,6,376,0,38,11,8,69,5,6,3,6,6,0,0,0,0,0,0,3,11,0,2012,9,21,1,1,502,41,20,3.7376696182833684,1.9459101490553132,10.80151247560339,0.6931471805599453,6.220590170099739,5.932245187448011,0.0,3.6635616461296463,2.4849066497880004,2.1972245773362196,4.248495242049359,3.044522437723423
8008,1983,Graduation,In a relationship,36075.0,1,0,2013-12-09,54,46,0,30,12,1,30,1,2,0,4,6,0,0,0,0,0,0,3,11,0,2013,12,9,1,1,119,31,7,3.4657359027997265,4.007333185232471,10.493383103285598,0.6931471805599453,4.787491742782046,3.8501476017100584,0.0,3.4339872044851463,2.5649493574615367,0.6931471805599453,3.4339872044851463,2.0794415416798357
1513,1979,2n Cycle,In a relationship,60839.0,1,1,2012-08-28,72,600,21,128,223,150,128,13,2,2,12,8,0,0,0,0,0,0,3,11,0,2012,8,28,2,1,1250,35,29,3.58351893845611,4.290459441148391,11.016002746373228,1.0986122886681098,7.1316985104669115,6.398594934535208,3.091042453358316,4.859812404361672,5.4116460518550396,5.017279836814924,4.859812404361672,3.4011973816621555
6173,1979,Graduation,In a relationship,77298.0,0,1,2013-11-02,46,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,3,11,0,2013,11,2,1,1,969,35,24,3.58351893845611,3.8501476017100584,11.255436297881227,0.6931471805599453,6.877296071497429,6.054439346269371,4.7535901911063645,5.680172609017068,3.1780538303479458,3.58351893845611,4.382026634673881,3.2188758248682006
1419,1950,Graduation,In a relationship,34026.0,1,1,2013-08-05,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,3,11,0,2013,8,5,2,1,76,64,9,4.174387269895637,2.4849066497880004,10.434909606100769,1.0986122886681098,4.343805421853684,2.9444389791664403,1.9459101490553132,2.772588722239781,2.5649493574615367,2.1972245773362196,2.8903717578961645,2.302585092994046
9150,1963,PhD,Single,48918.0,1,1,2014-04-12,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,3,11,0,2014,4,12,2,1,62,51,7,3.9512437185814275,3.091042453358316,10.797921148054973,1.0986122886681098,4.143134726391533,3.970291913552122,0.0,2.302585092994046,0.0,0.0,0.6931471805599453,2.0794415416798357
7960,1962,2n Cycle,In a relationship,82122.0,0,0,2013-08-15,89,734,22,350,151,25,100,1,3,9,13,1,0,0,1,0,0,0,3,11,0,2013,8,15,0,0,1382,52,26,3.970291913552122,4.499809670330265,11.315973402370126,0.0,7.232010331664759,6.5998704992128365,3.1354942159291497,5.860786223465865,5.0238805208462765,3.258096538021482,4.61512051684126,3.295836866004329
1250,1976,Graduation,Single,37697.0,1,0,2014-02-07,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,3,11,0,2014,2,7,1,1,84,38,7,3.6635616461296463,4.418840607796598,10.537362321631003,0.6931471805599453,4.442651256490317,3.5553480614894135,1.9459101490553132,3.091042453358316,2.4849066497880004,1.6094379124341003,2.1972245773362196,2.0794415416798357
9905,1952,Graduation,In a relationship,34074.0,1,1,2013-07-13,69,135,1,41,10,1,67,5,3,3,3,6,1,0,0,0,0,0,3,11,0,2013,7,13,2,1,255,62,14,4.143134726391533,4.248495242049359,10.436319256564733,1.0986122886681098,5.545177444479562,4.912654885736052,0.6931471805599453,3.7376696182833684,2.3978952727983707,0.6931471805599453,4.219507705176107,2.70805020110221
10691,1960,Master,In a relationship,28520.0,1,1,2013-06-14,55,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0,3,11,0,2013,6,14,2,1,43,54,5,4.007333185232471,4.02535169073515,10.25839593702714,1.0986122886681098,3.784189633918261,2.4849066497880004,0.0,2.3978952727983707,0.0,1.0986122886681098,3.044522437723423,1.791759469228055
7002,1955,Graduation,Single,62535.0,0,1,2013-10-03,13,163,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0,0,3,11,0,2013,10,3,1,1,398,59,14,4.0943445622221,2.6390573296152584,11.043497669900166,0.6931471805599453,5.988961416889864,5.099866427824199,3.8918202981106265,4.51085950651685,0.0,3.828641396489095,3.970291913552122,2.70805020110221
2952,1977,Master,Single,36273.0,1,0,2014-04-16,80,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0,3,11,0,2014,4,16,1,1,76,37,8,3.6375861597263857,4.394449154672439,10.498856510177369,0.6931471805599453,4.343805421853684,3.4011973816621555,1.3862943611198906,3.4339872044851463,1.3862943611198906,1.0986122886681098,2.302585092994046,2.1972245773362196
8439,1964,Graduation,In a relationship,63404.0,0,2,2014-06-06,97,734,26,70,11,44,17,2,6,3,4,4,0,0,0,1,0,0,3,11,0,2014,6,6,2,1,902,50,15,3.9318256327243257,4.584967478670572,11.057298001669,1.0986122886681098,6.805722553416985,6.5998704992128365,3.295836866004329,4.2626798770413155,2.4849066497880004,3.8066624897703196,2.8903717578961645,2.772588722239781
762,1981,2n Cycle,In a relationship,75774.0,1,0,2014-05-02,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,3,11,0,2014,5,2,1,1,823,33,21,3.5263605246161616,3.332204510175204,11.235523701926004,0.6931471805599453,6.714170529909472,5.831882477283517,3.091042453358316,4.90527477843843,5.556828061699537,2.70805020110221,4.04305126783455,3.091042453358316
2831,1976,Graduation,In a relationship,78416.0,0,1,2014-06-27,99,453,38,279,188,38,183,2,7,7,10,3,0,0,0,0,0,0,3,11,0,2014,6,27,1,1,1179,38,26,3.6635616461296463,4.605170185988092,11.269796019567506,0.6931471805599453,7.07326971745971,6.118097198041348,3.6635616461296463,5.634789603169249,5.241747015059643,3.6635616461296463,5.214935757608986,3.295836866004329
6977,1974,Graduation,In a relationship,75702.0,0,1,2012-10-14,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,1,0,0,0,3,11,0,2012,10,14,1,1,1921,40,29,3.713572066704308,4.477336814478207,11.234573068759179,0.6931471805599453,7.561121589530238,6.97914527506881,0.0,6.4457198193855785,4.983606621708336,3.6375861597263857,3.6375861597263857,3.4011973816621555
6289,1951,Master,In a relationship,59385.0,1,1,2013-04-28,85,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,3,11,0,2013,4,28,2,1,185,63,10,4.1588830833596715,4.454347296253507,10.991813787335737,1.0986122886681098,5.225746673713202,4.912654885736052,0.0,2.3978952727983707,0.0,1.6094379124341003,3.6109179126442243,2.3978952727983707
4168,1966,Graduation,Single,37070.0,1,1,2013-03-20,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,3,11,1,2013,3,20,2,1,433,48,23,3.8918202981106265,3.4339872044851463,10.520590271772301,1.0986122886681098,6.073044534100405,5.44673737166631,2.0794415416798357,4.927253685157205,1.6094379124341003,2.772588722239781,3.6888794541139363,3.1780538303479458
8397,1951,Graduation,In a relationship,44689.0,1,1,2014-01-10,82,18,0,5,0,0,11,2,1,1,2,7,1,0,0,0,0,0,3,11,0,2014,1,10,2,1,34,63,6,4.1588830833596715,4.418840607796598,10.707505041927497,1.0986122886681098,3.5553480614894135,2.9444389791664403,0.0,1.791759469228055,0.0,0.0,2.4849066497880004,1.9459101490553132
9284,1958,Graduation,In a relationship,53977.0,0,1,2013-06-08,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,3,11,0,2013,6,8,1,1,907,56,27,4.04305126783455,3.091042453358316,10.896331835126059,0.6931471805599453,6.811244378601294,6.431331081933479,2.833213344056216,5.111987788356544,0.0,3.2188758248682006,4.418840607796598,3.332204510175204
3130,1964,Graduation,Single,18701.0,1,1,2013-06-04,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,3,11,0,2013,6,4,2,1,44,50,10,3.9318256327243257,4.564348191467836,9.836385748995392,1.0986122886681098,3.8066624897703196,2.5649493574615367,1.6094379124341003,1.0986122886681098,2.3978952727983707,1.9459101490553132,2.3978952727983707,2.3978952727983707
1619,1956,Graduation,In a relationship,90369.0,0,0,2014-04-28,2,292,51,981,224,23,17,1,4,6,6,1,0,0,0,0,0,0,3,11,1,2014,4,28,0,0,1588,58,17,4.07753744390572,1.0986122886681098,11.411667632896002,0.0,7.370860166536716,5.680172609017068,3.9512437185814275,6.889591308354466,5.41610040220442,3.1780538303479458,2.8903717578961645,2.8903717578961645
1990,1974,PhD,Single,63159.0,0,0,2012-11-05,74,965,34,586,89,86,37,1,3,5,8,3,1,0,0,0,0,0,3,11,0,2012,11,5,0,0,1797,40,17,3.713572066704308,4.31748811353631,11.053426468369578,0.0,7.494430215031565,6.873163834212518,3.5553480614894135,6.375024819828097,4.499809670330265,4.465908118654584,3.6375861597263857,2.8903717578961645
5513,1966,Graduation,In a relationship,37758.0,1,1,2012-10-04,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,3,11,0,2012,10,4,2,1,40,48,6,3.8918202981106265,3.912023005428146,10.538979136857908,1.0986122886681098,3.713572066704308,3.332204510175204,1.0986122886681098,2.3978952727983707,0.0,0.0,0.6931471805599453,1.9459101490553132
269,1963,PhD,Single,46757.0,0,1,2012-11-16,71,777,30,163,0,51,122,6,4,4,7,9,0,0,0,0,0,0,3,11,0,2012,11,16,1,1,1143,51,21,3.9512437185814275,4.276666119016055,10.752740643071617,0.6931471805599453,7.042286171939743,6.656726524178391,3.4339872044851463,5.099866427824199,0.0,3.9512437185814275,4.812184355372417,3.091042453358316
8093,1969,Master,In a relationship,79734.0,0,0,2014-06-28,72,572,8,232,23,62,17,1,4,3,6,1,0,0,0,1,0,0,3,11,0,2014,6,28,0,0,914,45,14,3.828641396489095,4.290459441148391,11.286463915182072,0.0,6.818924065275521,6.35088571671474,2.1972245773362196,5.4510384535657,3.1780538303479458,4.143134726391533,2.8903717578961645,2.70805020110221
10513,1992,Graduation,In a relationship,63207.0,0,0,2013-01-20,68,438,169,565,91,169,70,1,2,3,6,7,0,0,0,1,0,0,3,11,0,2013,1,20,0,0,1502,22,12,3.1354942159291497,4.23410650459726,11.054186154402569,0.0,7.315218389752975,6.0844994130751715,5.135798437050262,6.338594078203183,4.5217885770490405,5.135798437050262,4.2626798770413155,2.5649493574615367
10177,1954,Graduation,Single,72071.0,0,1,2013-02-14,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,3,11,0,2013,2,14,1,1,1338,60,20,4.110873864173311,1.6094379124341003,11.185420898331277,0.6931471805599453,7.199678345691172,6.2766434893416445,4.248495242049359,5.707110264748875,5.017279836814924,4.9344739331306915,5.017279836814924,3.044522437723423
2549,1983,PhD,In a relationship,21840.0,1,0,2013-07-21,80,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,3,11,0,2013,7,21,1,1,27,31,5,3.4657359027997265,4.394449154672439,9.991544216356411,0.6931471805599453,3.332204510175204,2.8903717578961645,0.0,2.302585092994046,0.0,0.0,0.6931471805599453,1.791759469228055
5782,1982,2n Cycle,In a relationship,58582.0,0,1,2013-09-28,15,402,35,106,101,77,42,2,9,2,9,5,0,1,0,0,0,0,3,11,0,2013,9,28,1,1,763,32,22,3.4965075614664802,2.772588722239781,10.978199831088187,0.6931471805599453,6.638567789166521,5.998936561946683,3.58351893845611,4.672828834461906,4.624972813284271,4.356708826689592,3.7612001156935624,3.1354942159291497
10057,1951,Graduation,Single,72282.0,0,0,2013-07-19,70,503,27,419,90,139,153,1,5,7,9,7,0,0,0,0,0,0,3,11,1,2013,7,19,0,0,1331,63,22,4.1588830833596715,4.2626798770413155,11.188344249102178,0.0,7.194436851100335,6.222576268071369,3.332204510175204,6.040254711277414,4.51085950651685,4.941642422609304,5.0369526024136295,3.1354942159291497
10307,1956,Graduation,In a relationship,50387.0,0,2,2013-08-31,91,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,0,3,11,0,2013,8,31,2,1,525,58,19,4.07753744390572,4.5217885770490405,10.827508330472194,1.0986122886681098,6.26530121273771,5.91350300563827,2.302585092994046,4.477336814478207,2.5649493574615367,2.70805020110221,3.5553480614894135,2.995732273553991
8566,1961,PhD,In a relationship,32583.0,1,1,2014-06-15,10,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,2014,6,15,2,1,9,53,4,3.9889840465642745,2.3978952727983707,10.391576649328249,1.0986122886681098,2.302585092994046,1.791759469228055,0.0,1.3862943611198906,0.0,0.0,0.6931471805599453,1.6094379124341003
2415,1962,Graduation,In a relationship,62568.0,0,1,2014-04-07,99,362,17,398,80,35,61,3,5,3,5,4,0,0,0,1,0,0,3,11,0,2014,4,7,1,1,953,52,16,3.970291913552122,4.605170185988092,11.044025226764646,0.6931471805599453,6.860663671448287,5.8944028342648505,2.8903717578961645,5.988961416889864,4.394449154672439,3.58351893845611,4.127134385045092,2.833213344056216
5684,1971,Master,Single,44635.0,1,1,2013-10-11,25,56,0,9,0,0,3,2,2,0,3,7,0,0,0,0,0,0,3,11,0,2013,10,11,2,1,68,43,7,3.784189633918261,3.258096538021482,10.706295987305591,1.0986122886681098,4.23410650459726,4.04305126783455,0.0,2.302585092994046,0.0,0.0,1.3862943611198906,2.0794415416798357
8334,1971,Master,Single,33316.0,1,1,2013-10-04,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,3,11,0,2013,10,4,2,1,131,43,10,3.784189633918261,3.5553480614894135,10.413823056212888,1.0986122886681098,4.882801922586371,4.382026634673881,0.6931471805599453,3.4657359027997265,1.6094379124341003,1.6094379124341003,2.5649493574615367,2.3978952727983707
9166,1968,Graduation,In a relationship,63967.0,0,1,2013-08-09,57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,3,11,0,2013,8,9,1,1,882,46,23,3.8501476017100584,4.060443010546419,11.066138237300127,0.6931471805599453,6.78332520060396,5.961005339623274,4.442651256490317,4.955827057601261,4.30406509320417,3.58351893845611,5.093750200806762,3.1780538303479458
1440,1978,2n Cycle,In a relationship,52513.0,0,0,2012-09-04,84,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0,3,11,0,2012,9,4,0,0,1149,36,25,3.6109179126442243,4.442651256490317,10.868835079697146,0.0,7.047517221357296,5.908082938168931,2.8903717578961645,5.488937726156687,4.653960350157523,5.241747015059643,5.4510384535657,3.258096538021482
78,1969,Graduation,In a relationship,25293.0,1,0,2013-09-15,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,3,11,0,2013,9,15,1,1,37,45,5,3.828641396489095,3.9512437185814275,10.138322492439922,0.6931471805599453,3.6375861597263857,2.772588722239781,0.0,2.4849066497880004,0.0,1.0986122886681098,2.302585092994046,1.791759469228055
5441,1965,PhD,Single,54111.0,0,1,2013-08-25,97,267,6,54,8,3,50,2,5,2,6,5,0,0,0,0,0,0,3,11,0,2013,8,25,1,1,388,49,15,3.912023005428146,4.584967478670572,10.898811251698307,0.6931471805599453,5.963579343618446,5.5909869805108565,1.9459101490553132,4.007333185232471,2.1972245773362196,1.3862943611198906,3.9318256327243257,2.772588722239781
5302,1986,Graduation,In a relationship,78394.0,0,0,2013-02-15,13,298,27,697,216,24,166,1,4,6,5,2,0,0,0,0,0,0,3,11,1,2013,2,15,0,0,1428,28,16,3.367295829986474,2.6390573296152584,11.26951542879455,0.0,7.264730177929867,5.700443573390687,3.332204510175204,6.548219102762372,5.37989735354046,3.2188758248682006,5.117993812416755,2.833213344056216
4687,1958,Master,In a relationship,80739.0,0,0,2013-05-23,92,674,92,736,39,0,92,1,3,11,9,1,0,0,0,0,0,0,3,11,0,2013,5,23,0,0,1633,56,24,4.04305126783455,4.532599493153256,11.298989394406933,0.0,7.3987862754199485,6.51471269087253,4.532599493153256,6.602587892189336,3.6888794541139363,0.0,4.532599493153256,3.2188758248682006
1087,1975,Master,In a relationship,22669.0,1,0,2013-05-22,30,16,14,36,37,22,48,3,4,1,2,9,0,0,0,0,0,0,3,11,1,2013,5,22,1,1,173,39,10,3.6888794541139363,3.4339872044851463,10.028797743501574,0.6931471805599453,5.159055299214529,2.833213344056216,2.70805020110221,3.6109179126442243,3.6375861597263857,3.1354942159291497,3.8918202981106265,2.3978952727983707
6859,1987,Graduation,Single,29236.0,1,0,2013-10-08,30,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0,0,3,11,0,2013,10,8,1,1,99,27,9,3.332204510175204,3.4339872044851463,10.283190309420853,0.6931471805599453,4.605170185988092,3.6375861597263857,1.6094379124341003,3.2188758248682006,2.833213344056216,2.302585092994046,2.302585092994046,2.302585092994046
9860,1959,Graduation,In a relationship,44911.0,0,1,2013-03-15,11,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,3,11,0,2013,3,15,1,1,215,55,12,4.02535169073515,2.4849066497880004,10.712460298601664,0.6931471805599453,5.375278407684165,5.075173815233827,0.0,3.1354942159291497,1.0986122886681098,0.6931471805599453,3.4657359027997265,2.5649493574615367
7129,1962,PhD,In a relationship,54693.0,0,1,2013-02-17,72,686,17,142,23,26,35,8,6,4,13,6,0,0,0,0,0,0,3,11,0,2013,2,17,1,1,929,52,31,3.970291913552122,4.290459441148391,10.909509293179877,0.6931471805599453,6.835184586147301,6.532334292222349,2.8903717578961645,4.962844630259907,3.1780538303479458,3.295836866004329,3.58351893845611,3.4657359027997265
5866,1974,Graduation,In a relationship,48186.0,1,0,2014-03-20,39,97,3,66,12,7,34,3,4,1,4,7,0,0,0,0,0,0,3,11,0,2014,3,20,1,1,219,40,12,3.713572066704308,3.6888794541139363,10.782844554116963,0.6931471805599453,5.393627546352362,4.584967478670572,1.3862943611198906,4.204692619390966,2.5649493574615367,2.0794415416798357,3.5553480614894135,2.5649493574615367
10521,1977,Graduation,In a relationship,54809.0,1,1,2013-09-11,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,3,11,1,2013,9,11,2,1,174,37,12,3.6375861597263857,0.0,10.911627938040162,1.0986122886681098,5.1647859739235145,4.1588830833596715,1.9459101490553132,4.060443010546419,2.6390573296152584,2.6390573296152584,3.1354942159291497,2.5649493574615367
7393,1978,Graduation,In a relationship,41580.0,1,1,2012-12-10,15,56,5,24,4,0,3,3,2,1,3,5,0,0,0,0,0,0,3,11,0,2012,12,10,2,1,92,36,9,3.6109179126442243,2.772588722239781,10.635398611146856,1.0986122886681098,4.532599493153256,4.04305126783455,1.791759469228055,3.2188758248682006,1.6094379124341003,0.0,1.3862943611198906,2.302585092994046
7849,1970,PhD,In a relationship,80336.0,0,0,2013-09-09,12,209,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0,0,3,11,0,2013,9,9,0,0,1052,44,25,3.8066624897703196,2.5649493574615367,11.293985565916593,0.0,6.959398512133975,5.3471075307174685,2.995732273553991,6.124683390894205,5.081404364984463,4.962844630259907,4.204692619390966,3.258096538021482
332,1957,Graduation,In a relationship,47743.0,0,1,2013-03-22,56,198,2,43,0,12,20,3,4,1,6,6,0,1,0,0,0,0,3,11,0,2013,3,22,1,1,275,57,14,4.060443010546419,4.04305126783455,10.773608683563433,0.6931471805599453,5.62040086571715,5.293304824724492,1.0986122886681098,3.784189633918261,0.0,2.5649493574615367,3.044522437723423,2.70805020110221
9847,1955,2n Cycle,In a relationship,62972.0,0,1,2012-08-03,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,3,11,0,2012,8,3,1,1,587,59,16,4.0943445622221,3.6888794541139363,11.050461342082116,0.6931471805599453,6.376726947898627,5.749392985908253,2.772588722239781,3.871201010907891,3.044522437723423,0.0,5.262690188904886,2.833213344056216
531,1954,PhD,Single,57333.0,0,1,2012-09-22,55,941,14,397,76,58,176,11,8,5,9,6,0,0,0,0,0,0,3,11,1,2012,9,22,1,1,1662,60,33,4.110873864173311,4.02535169073515,10.956649094966853,0.6931471805599453,7.416378479192928,6.848005274576363,2.70805020110221,5.986452005284438,4.343805421853684,4.07753744390572,5.176149732573829,3.5263605246161616
9576,1982,PhD,In a relationship,32313.0,1,0,2013-02-11,60,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,3,11,0,2013,2,11,1,1,159,32,11,3.4965075614664802,4.110873864173311,10.383255851836775,0.6931471805599453,5.075173815233827,4.465908118654584,1.6094379124341003,4.04305126783455,1.0986122886681098,1.6094379124341003,2.0794415416798357,2.4849066497880004
6906,1953,Master,Single,84953.0,0,0,2013-06-03,73,167,48,602,63,72,72,1,3,10,4,2,0,1,1,1,0,0,3,11,1,2013,6,3,0,0,1024,61,18,4.127134385045092,4.30406509320417,11.349865212513025,0.0,6.932447891572509,5.123963979403259,3.8918202981106265,6.401917196727186,4.1588830833596715,4.290459441148391,4.290459441148391,2.9444389791664403
7419,1968,Master,Single,27071.0,1,0,2014-04-23,90,8,3,19,0,2,3,2,2,0,3,6,0,0,0,0,0,0,3,11,0,2014,4,23,1,1,35,46,7,3.8501476017100584,4.51085950651685,10.20625526240595,0.6931471805599453,3.58351893845611,2.1972245773362196,1.3862943611198906,2.995732273553991,0.0,1.0986122886681098,1.3862943611198906,2.0794415416798357
3170,1957,Master,In a relationship,68148.0,0,0,2013-08-31,86,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,0,3,11,0,2013,8,31,0,0,1042,57,15,4.060443010546419,4.465908118654584,11.129451763502715,0.0,6.949856455000773,5.966146739123692,4.204692619390966,6.013715156042802,3.6375861597263857,4.060443010546419,4.454347296253507,2.772588722239781
8527,1965,Master,In a relationship,65735.0,1,1,2013-12-07,37,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,0,3,11,0,2013,12,7,2,1,395,49,19,3.912023005428146,3.6375861597263857,11.093401999611023,1.0986122886681098,5.981414211254481,5.480638923341991,2.0794415416798357,4.787491742782046,1.6094379124341003,2.772588722239781,2.4849066497880004,2.995732273553991
7872,1975,PhD,In a relationship,86836.0,0,0,2012-09-12,7,179,21,273,0,21,63,1,6,10,6,5,1,0,1,1,0,0,3,11,1,2012,9,12,0,0,557,39,23,3.6888794541139363,2.0794415416798357,11.37178807710346,0.0,6.324358962381311,5.19295685089021,3.091042453358316,5.6131281063880705,0.0,3.091042453358316,4.1588830833596715,3.1780538303479458
9931,1963,PhD,In a relationship,4023.0,1,1,2014-06-23,29,5,0,1,1,1,1,15,0,0,0,19,0,0,0,0,0,0,3,11,0,2014,6,23,2,1,9,51,15,3.9512437185814275,3.4011973816621555,8.300031711779575,1.0986122886681098,2.302585092994046,1.791759469228055,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,2.772588722239781
10595,1990,Graduation,In a relationship,30093.0,0,0,2013-07-08,19,2,6,28,13,4,16,1,2,0,3,7,0,0,0,0,0,0,3,11,0,2013,7,8,0,0,69,24,6,3.2188758248682006,2.995732273553991,10.312081095318824,0.0,4.248495242049359,1.0986122886681098,1.9459101490553132,3.367295829986474,2.6390573296152584,1.6094379124341003,2.833213344056216,1.9459101490553132
